,season,Lg,Team,W,L,W_L_Pct,Finish,SRS,Pace,Rel_Pace,ORtg,Rel_ORtg,DRtg,Rel_DRtg,Playoffs,Coaches,Top_WS,TRtg,WP82G
456,2015-16,NBA,Detroit Pistons*,44,38,0.537,3rd of 5,0.43,95.1,-0.7,106.1,-0.3,105.5,-0.9,Lost E. Conf. 1st Rnd.,S. Van Gundy (44-38),"A. Drummond ,7.4",0.5999999999999943,44.034000000000006
457,2014-15,NBA,Detroit Pistons,32,50,0.39,5th of 5,-1.39,92.8,-1.1,105.3,-0.3,106.4,0.8,No,S. Van Gundy (32-50),"A. Drummond ,7.7",-1.1000000000000085,31.98
458,2013-14,NBA,Detroit Pistons,29,53,0.354,4th of 5,-4.13,94.9,1.0,105.9,-0.8,109.7,3.0,No,"M. Cheeks (21-29), J. Loyer (8-24)","A. Drummond ,9.9",-3.799999999999997,29.028
459,2012-13,NBA,Detroit Pistons,29,53,0.354,4th of 5,-4.33,90.8,-1.2,103.8,-2.1,108.1,2.2,No,L. Frank (29-53),"G. Monroe ,5.9",-4.299999999999997,29.028
460,2011-12,NBA,Detroit Pistons,25,41,0.379,4th of 5,-5.19,89.2,-2.1,101.0,-3.6,106.3,1.7,No,L. Frank (25-41),"G. Monroe ,7.0",-5.299999999999997,31.078
461,2010-11,NBA,Detroit Pistons,30,52,0.366,4th of 5,-3.78,89.2,-2.9,107.7,0.4,111.7,4.4,No,J. Kuester (30-52),"G. Monroe ,6.6",-4.0,30.012
462,2009-10,NBA,Detroit Pistons,27,55,0.329,5th of 5,-5.02,88.5,-4.2,105.6,-2.0,111.4,3.8,No,J. Kuester (27-55),"B. Wallace ,4.7",-5.800000000000011,26.978
463,2008-09,NBA,Detroit Pistons*,39,43,0.476,3rd of 5,-0.36,86.7,-5.0,107.4,-0.9,108.0,-0.3,Lost E. Conf. 1st Rnd.,M. Curry (39-43),"T. Prince ,6.2",-0.5999999999999943,39.032
464,2007-08,NBA,Detroit Pistons*,59,23,0.72,1st of 5,6.67,87.3,-5.1,111.4,3.9,102.9,-4.6,Lost E. Conf. Finals,F. Saunders (59-23),"C. Billups ,13.5",8.5,59.04
465,2006-07,NBA,Detroit Pistons*,53,29,0.646,1st of 5,3.69,87.3,-4.6,108.9,2.4,104.2,-2.3,Lost E. Conf. Finals,F. Saunders (53-29),"C. Billups ,11.4",4.700000000000003,52.972
466,2005-06,NBA,Detroit Pistons*,64,18,0.78,1st of 5,6.24,86.8,-3.7,110.8,4.6,103.1,-3.1,Lost E. Conf. Finals,F. Saunders (64-18),"C. Billups ,15.5",7.700000000000003,63.96
467,2004-05,NBA,Detroit Pistons*,54,28,0.659,1st of 5,3.31,87.2,-3.7,105.6,-0.5,101.2,-4.9,Lost Finals,L. Brown (54-28),"C. Billups ,12.1",4.3999999999999915,54.038000000000004
468,2003-04,NBA,Detroit Pistons*,54,28,0.659,2nd of 8,5.04,87.9,-2.2,102.0,-0.9,95.4,-7.5,Won Finals,L. Brown (54-28),"C. Billups ,11.3",6.599999999999994,54.038000000000004
469,2002-03,NBA,Detroit Pistons*,50,32,0.61,1st of 8,2.97,86.8,-4.2,104.1,0.5,99.9,-3.7,Lost E. Conf. Finals,R. Carlisle (50-32),"B. Wallace ,10.6",4.199999999999989,50.019999999999996
470,2001-02,NBA,Detroit Pistons*,50,32,0.61,1st of 8,1.69,90.0,-0.7,104.8,0.3,102.4,-2.1,Lost E. Conf. Semis,R. Carlisle (50-32),"B. Wallace ,11.6",2.3999999999999915,50.019999999999996
471,2000-01,NBA,Detroit Pistons,32,50,0.39,5th of 8,-2.08,94.7,3.4,100.0,-3.0,101.8,-1.2,No,G. Irvine (32-50),"J. Stackhouse ,9.2",-1.7999999999999972,31.98
472,1999-00,NBA,Detroit Pistons*,42,40,0.512,4th of 8,1.13,95.7,2.6,107.3,3.2,105.8,1.7,Lost E. Conf. 1st Rnd.,"A. Gentry (28-30), G. Irvine (14-10)","G. Hill ,10.7",1.5,41.984
473,1998-99,NBA,Detroit Pistons*,29,21,0.58,3rd of 8,3.97,86.3,-2.6,104.2,2.0,100.3,-1.9,Lost E. Conf. 1st Rnd.,A. Gentry (29-21),"G. Hill ,7.3",3.9000000000000057,47.559999999999995
474,1997-98,NBA,Detroit Pistons,37,45,0.451,6th of 8,1.95,88.2,-2.1,105.3,0.3,103.5,-1.5,No,"D. Collins (21-24), A. Gentry (16-21)","G. Hill ,10.2",1.7999999999999972,36.982
475,1996-97,NBA,Detroit Pistons*,54,28,0.659,3rd of 8,5.45,84.5,-5.6,110.6,3.9,104.4,-2.3,Lost E. Conf. 1st Rnd.,D. Collins (54-28),"G. Hill ,14.6",6.199999999999989,54.038000000000004
476,1995-96,NBA,Detroit Pistons*,46,36,0.561,5th of 8,2.45,87.7,-4.1,107.9,0.3,105.1,-2.5,Lost E. Conf. 1st Rnd.,D. Collins (46-36),"G. Hill ,11.7",2.8000000000000114,46.002
477,1994-95,NBA,Detroit Pistons,28,54,0.341,7th of 7,-7.08,93.2,0.3,105.1,-3.2,112.9,4.6,No,D. Chaney (28-54),"G. Hill ,5.4",-7.800000000000011,27.962000000000003
478,1993-94,NBA,Detroit Pistons,20,62,0.244,7th of 7,-7.46,94.2,-0.9,102.7,-3.6,110.9,4.6,No,D. Chaney (20-62),"T. Mills ,6.3",-8.200000000000003,20.008
479,1992-93,NBA,Detroit Pistons,40,42,0.488,6th of 7,-1.1,93.2,-3.6,107.4,-0.6,108.9,0.9,No,R. Rothstein (40-42),"J. Dumars ,9.1",-1.5,40.016
480,1991-92,NBA,Detroit Pistons*,48,34,0.585,3rd of 7,2.06,91.6,-5.0,107.5,-0.7,105.3,-2.9,Lost E. Conf. 1st Rnd.,C. Daly (48-34),"D. Rodman ,12.6",2.200000000000003,47.97
481,1990-91,NBA,Detroit Pistons*,50,32,0.61,2nd of 7,3.08,91.9,-5.9,108.2,0.3,104.6,-3.3,Lost E. Conf. Finals,C. Daly (50-32),"J. Dumars ,9.9",3.6000000000000085,50.019999999999996
482,1989-90,NBA,Detroit Pistons*,59,23,0.72,1st of 7,5.41,94.4,-3.9,109.9,1.8,103.5,-4.6,Won Finals,C. Daly (59-23),"B. Laimbeer ,10.1",6.400000000000006,59.04
483,1988-89,NBA,Detroit Pistons*,63,19,0.768,1st of 6,6.24,95.5,-5.1,110.8,3.0,104.7,-3.1,Won Finals,C. Daly (63-19),"B. Laimbeer ,9.0",6.099999999999994,62.976
484,1987-88,NBA,Detroit Pistons*,54,28,0.659,1st of 6,5.46,98.3,-1.3,110.5,2.5,105.3,-2.7,Lost Finals,C. Daly (54-28),"A. Dantley ,9.4",5.200000000000003,54.038000000000004
485,1986-87,NBA,Detroit Pistons*,52,30,0.634,2nd of 6,3.51,101.0,0.2,109.2,0.9,105.8,-2.5,Lost E. Conf. Finals,C. Daly (52-30),"B. Laimbeer ,10.5",3.4000000000000057,51.988
486,1985-86,NBA,Detroit Pistons*,46,36,0.561,3rd of 6,1.44,104.2,2.1,109.0,1.8,107.9,0.7,Lost E. Conf. 1st Rnd.,C. Daly (46-36),"B. Laimbeer ,9.2",1.0999999999999943,46.002
487,1984-85,NBA,Detroit Pistons*,46,36,0.561,2nd of 6,2.73,105.0,2.9,109.6,1.7,107.2,-0.7,Lost E. Conf. Semis,C. Daly (46-36),"I. Thomas ,11.2",2.3999999999999915,46.002
488,1983-84,NBA,Detroit Pistons*,49,33,0.598,2nd of 6,3.52,103.8,2.4,111.5,3.9,108.1,0.5,Lost E. Conf. 1st Rnd.,C. Daly (49-33),"B. Laimbeer ,10.8",3.4000000000000057,49.036
489,1982-83,NBA,Detroit Pistons,37,45,0.451,3rd of 6,-0.17,105.8,2.7,105.4,0.7,105.8,1.1,No,S. Robertson (37-45),"B. Laimbeer ,8.5",-0.3999999999999915,36.982
490,1981-82,NBA,Detroit Pistons,39,43,0.476,3rd of 6,-0.63,104.3,3.4,105.8,-1.1,106.6,-0.3,No,S. Robertson (39-43),"K. Tripucka ,7.5",-0.7999999999999972,39.032
491,1980-81,NBA,Detroit Pistons,21,61,0.256,6th of 6,-5.58,101.2,-0.6,98.1,-7.4,104.3,-1.2,No,S. Robertson (21-61),"T. Tyler ,6.4",-6.200000000000003,20.992
492,1979-80,NBA,Detroit Pistons,16,66,0.195,6th of 6,-7.57,107.1,4.0,101.2,-4.1,108.8,3.5,No,"D. Vitale (4-8), R. Adubato (12-58)","B. Lanier ,4.2",-7.599999999999994,15.99
493,1978-79,NBA,Detroit Pistons,30,52,0.366,4th of 6,-2.6,107.2,1.4,102.1,-1.7,104.6,0.8,No,D. Vitale (30-52),"M. Carr ,7.9",-2.5,30.012
494,1977-78,NBA,Detroit Pistons,38,44,0.463,4th of 6,-1.22,107.7,1.0,100.3,-0.6,101.5,0.6,No,"H. Brown (9-15), B. Kauffman (29-29)","B. Lanier ,10.1",-1.2000000000000028,37.966
495,1976-77,NBA,Detroit Pistons*,44,38,0.537,2nd of 6,-1.0,108.8,2.3,100.3,0.8,101.3,1.8,Lost W. Conf. 1st Rnd.,H. Brown (44-38),"B. Lanier ,10.3",-1.0,44.034000000000006
496,1975-76,NBA,Detroit Pistons*,36,46,0.439,2nd of 4,-1.18,105.2,-0.3,99.2,0.9,100.2,1.9,Lost W. Conf. Semis,"R. Scott (17-25), H. Brown (19-21)","B. Lanier ,10.1",-1.0,35.998
497,1974-75,NBA,Detroit Pistons*,40,42,0.488,3rd of 4,-1.19,100.5,-4.0,98.3,0.6,99.7,2.0,Lost W. Conf. 1st Rnd.,R. Scott (40-42),"B. Lanier ,12.4",-1.4000000000000057,40.016
498,1973-74,NBA,Detroit Pistons*,52,30,0.634,3rd of 4,4.02,106.5,-1.3,97.6,-0.1,93.8,-3.9,Lost W. Conf. Semis,R. Scott (52-30),"B. Lanier ,14.4",3.799999999999997,51.988
499,1972-73,NBA,Detroit Pistons,40,42,0.488,3rd of 4,0.54,111.5,0.8,98.4,1.6,98.2,1.4,No,"E. Lloyd (2-5), R. Scott (38-37)","B. Lanier ,10.6",0.20000000000000284,40.016
500,1971-72,NBA,Detroit Pistons,26,56,0.317,4th of 4,-6.11,112.8,0.8,96.1,-1.8,102.2,4.3,No,"B. van Breda Kolff (6-4), T. Dischinger (0-2), E. Lloyd (20-50)","B. Lanier ,8.4",-6.1000000000000085,25.994
501,1970-71,NBA,Detroit Pistons,45,37,0.549,4th of 4,-0.33,111.3,-3.8,98.1,0.9,98.7,1.5,No,B. van Breda Kolff (45-37),"D. Bing ,11.7",-0.6000000000000085,45.018
502,1969-70,NBA,Detroit Pistons,31,51,0.378,7th of 7,-2.94,111.6,-5.5,100.1,1.1,103.1,4.1,No,B. van Breda Kolff (31-51),"J. Walker ,6.2",-3.0,30.996
503,1968-69,NBA,Detroit Pistons,32,50,0.39,6th of 7,-2.79,116.8,-0.1,97.3,1.8,100.0,4.5,No,"D. Butcher (10-12), P. Seymour (22-38)","H. Hairston ,7.0",-2.700000000000003,31.98
504,1967-68,NBA,Detroit Pistons*,40,42,0.488,4th of 6,-1.7,122.0,2.2,96.7,-0.1,98.4,1.6,Lost E. Div. Semis,D. Butcher (40-42),"D. Bing ,6.2",-1.7000000000000028,40.016
505,1966-67,NBA,Detroit Pistons,30,51,0.37,5th of 5,-4.98,121.5,-0.1,90.9,-5.2,95.4,-0.7,No,"D. DeBusschere (28-45), D. Butcher (2-6)","D. DeBusschere ,5.9",-4.5,30.34
506,1965-66,NBA,Detroit Pistons,22,58,0.275,5th of 5,-6.07,123.4,2.0,89.4,-5.5,94.9,0.0,No,D. DeBusschere (22-58),"E. Miles ,6.0",-5.5,22.55
507,1964-65,NBA,Detroit Pistons,31,49,0.388,4th of 5,-3.03,119.2,1.9,90.5,-3.1,93.3,-0.3,No,"C. Wolf (2-9), D. DeBusschere (29-40)","T. Dischinger ,10.3",-2.799999999999997,31.816000000000003
508,1963-64,NBA,Detroit Pistons,23,57,0.288,5th of 5,-6.77,115.9,2.7,92.5,-2.1,99.1,4.5,No,C. Wolf (23-57),"B. Howell ,9.8",-6.599999999999994,23.616
509,1962-63,NBA,Detroit Pistons*,34,46,0.425,3rd of 5,-3.38,120.3,5.3,94.2,-1.7,97.3,1.4,Lost W. Div. Semis,D. McGuire (34-46),"B. Howell ,14.0",-3.0999999999999943,34.85
510,1961-62,NBA,Detroit Pistons*,37,43,0.463,3rd of 5,-1.72,124.1,2.8,92.8,-0.8,94.2,0.6,Lost W. Div. Finals,D. McGuire (37-43),"B. Howell ,10.7",-1.4000000000000057,37.966
511,1960-61,NBA,Detroit Pistons*,34,45,0.43,3rd of 4,-2.11,126.0,2.5,93.8,1.7,95.6,3.5,Lost W. Div. Semis,D. McGuire (34-45),"B. Howell ,11.7",-1.7999999999999972,35.26
512,1959-60,NBA,Detroit Pistons*,30,45,0.4,2nd of 4,-3.45,123.1,0.8,89.8,-1.3,92.6,1.5,Lost W. Div. Semis,"R. Rocha (13-21), D. McGuire (17-24)","G. Shue ,8.5",-2.799999999999997,32.800000000000004
513,1958-59,NBA,Detroit Pistons*,28,44,0.389,3rd of 4,-1.36,117.8,5.8,88.4,-1.8,89.4,-0.8,Lost W. Div. Semis,R. Rocha (28-44),"D. McGuire ,6.9",-1.0,31.898
514,1957-58,NBA,Detroit Pistons*,33,39,0.458,2nd of 4,-2.32,118.8,1.8,88.2,-0.6,90.1,1.3,Lost W. Div. Finals,"C. Eckman (9-16), R. Rocha (24-23)","G. Yardley ,12.3",-1.8999999999999915,37.556000000000004
515,1956-57,NBA,Fort Wayne Pistons*,34,38,0.472,3rd of 4,-2.18,107.7,2.8,88.8,-0.1,91.0,2.1,Lost W. Div. Semis,C. Eckman (34-38),"G. Yardley ,10.0",-2.200000000000003,38.704
516,1955-56,NBA,Fort Wayne Pistons*,37,35,0.514,1st of 4,0.45,103.2,0.4,90.7,0.4,90.0,-0.3,Lost Finals,C. Eckman (37-35),"L. Foust ,11.1",0.7000000000000028,42.148
517,1954-55,NBA,Fort Wayne Pistons*,43,29,0.597,1st of 4,2.01,100.7,2.6,91.2,1.4,88.9,-0.9,Lost Finals,C. Eckman (43-29),"L. Foust ,13.3",2.299999999999997,48.954
518,1953-54,NBA,Fort Wayne Pistons*,40,32,0.556,3rd of 4,1.45,86.9,3.3,89.0,1.5,87.2,-0.3,Eliminated in W. Div. Rnd. Robin,P. Birch (40-32),"L. Foust ,10.4",1.7999999999999972,45.592000000000006
519,1952-53,NBA,Fort Wayne Pistons*,36,33,0.522,3rd of 5,0.17,91.1,10.7,87.6,-0.4,87.7,0.0,Lost W. Div. Finals,P. Birch (36-33),"L. Foust ,6.3",-0.10000000000000853,42.804
520,1951-52,NBA,Fort Wayne Pistons*,29,37,0.439,4th of 5,-1.83,90.1,4.3,85.6,-1.3,87.9,1.0,Lost W. Div. Semis,P. Birch (29-37),"L. Foust ,7.1",-2.3000000000000114,35.998
521,1950-51,NBA,Fort Wayne Pistons*,32,36,0.471,3rd of 5,-1.81,102.4,16.9,82.0,-3.1,83.8,-1.3,Lost W. Div. Semis,M. Mendenhall (32-36),"F. Schaus ,8.5",-1.7999999999999972,38.622
525,2021-22,NBA,Golden State Warriors*,53,29,0.646,2nd of 5,5.52,98.4,0.2,112.5,0.5,106.9,-5.1,Won Finals,S. Kerr (53-29),"S. Curry ,8.0",5.599999999999994,52.972
526,2020-21,NBA,Golden State Warriors,39,33,0.542,4th of 5,1.1,102.2,3.0,111.1,-1.2,110.1,-2.2,No,S. Kerr (39-33),"S. Curry ,9.0",1.0,44.444
527,2019-20,NBA,Golden State Warriors,15,50,0.231,5th of 5,-8.12,100.3,0.0,105.2,-5.4,113.8,3.2,No,S. Kerr (15-50),"M. Chriss ,3.4",-8.599999999999994,18.942
528,2018-19,NBA,Golden State Warriors*,57,25,0.695,1st of 5,6.42,100.9,0.9,115.9,5.5,109.5,-0.9,Lost Finals,S. Kerr (57-25),"K. Durant ,11.5",6.400000000000006,56.989999999999995
529,2017-18,NBA,Golden State Warriors*,58,24,0.707,1st of 5,5.79,99.6,2.3,113.6,5.0,107.6,-1.0,Won Finals,S. Kerr (58-24),"K. Durant ,10.4",6.0,57.974
530,2016-17,NBA,Golden State Warriors*,67,15,0.817,1st of 5,11.35,99.8,3.4,115.6,6.8,104.0,-4.8,Won Finals,S. Kerr (67-15),"S. Curry ,12.6",11.599999999999994,66.994
531,2015-16,NBA,Golden State Warriors*,73,9,0.89,1st of 5,10.38,99.3,3.5,114.5,8.1,103.8,-2.6,Lost Finals,S. Kerr (73-9),"S. Curry ,17.9",10.700000000000003,72.98
532,2014-15,NBA,Golden State Warriors*,67,15,0.817,1st of 5,10.01,98.3,4.4,111.6,6.0,101.4,-4.2,Won Finals,S. Kerr (67-15),"S. Curry ,15.7",10.199999999999989,66.994
533,2013-14,NBA,Golden State Warriors*,51,31,0.622,2nd of 5,5.15,96.2,2.3,107.5,0.8,102.6,-4.1,Lost W. Conf. 1st Rnd.,M. Jackson (51-31),"S. Curry ,13.4",4.900000000000006,51.004
534,2012-13,NBA,Golden State Warriors*,47,35,0.573,2nd of 5,1.32,94.5,2.5,106.4,0.5,105.5,-0.4,Lost W. Conf. Semis,M. Jackson (47-35),"S. Curry ,11.2",0.9000000000000057,46.986
535,2011-12,NBA,Golden State Warriors,23,43,0.348,4th of 5,-2.79,92.3,1.0,105.4,0.8,109.1,4.5,No,M. Jackson (23-43),"D. Lee ,5.0",-3.6999999999999886,28.535999999999998
536,2010-11,NBA,Golden State Warriors,36,46,0.439,3rd of 5,-2.0,94.8,2.7,108.2,0.9,110.7,3.4,No,K. Smart (36-46),"S. Curry ,6.6",-2.5,35.998
537,2009-10,NBA,Golden State Warriors,26,56,0.317,4th of 5,-3.28,100.4,7.7,108.1,0.5,111.7,4.1,No,D. Nelson (26-56),"C. Maggette ,6.3",-3.6000000000000085,25.994
538,2008-09,NBA,Golden State Warriors,29,53,0.354,3rd of 5,-3.8,98.2,6.5,109.5,1.2,113.3,5.0,No,D. Nelson (29-53),"A. Biedriņš ,5.4",-3.799999999999997,29.028
539,2007-08,NBA,Golden State Warriors,48,34,0.585,3rd of 5,2.38,98.8,6.4,111.8,4.3,109.5,2.0,No,D. Nelson (48-34),"M. Ellis ,9.0",2.299999999999997,47.97
540,2006-07,NBA,Golden State Warriors*,42,40,0.512,3rd of 5,0.0,99.2,7.3,107.0,0.5,107.4,0.9,Lost W. Conf. Semis,D. Nelson (42-40),"A. Biedriņš ,6.7",-0.4000000000000057,41.984
541,2005-06,NBA,Golden State Warriors,34,48,0.415,5th of 5,-1.11,93.3,2.8,104.8,-1.4,106.2,0.0,No,M. Montgomery (34-48),"J. Richardson ,7.3",-1.4000000000000057,34.03
542,2004-05,NBA,Golden State Warriors,34,48,0.415,5th of 5,-1.74,93.3,2.4,104.7,-1.4,106.9,0.8,No,M. Montgomery (34-48),"J. Richardson ,5.7",-2.200000000000003,34.03
543,2003-04,NBA,Golden State Warriors,37,45,0.451,4th of 7,-0.07,89.8,-0.3,103.0,0.1,103.8,0.9,No,E. Musselman (37-45),"E. Dampier ,8.9",-0.7999999999999972,36.982
544,2002-03,NBA,Golden State Warriors,38,44,0.463,6th of 7,-0.6,94.2,3.2,108.3,4.7,109.5,5.9,No,E. Musselman (38-44),"A. Jamison ,8.5",-1.2000000000000028,37.966
545,2001-02,NBA,Golden State Warriors,21,61,0.256,7th of 7,-4.8,94.5,3.8,102.8,-1.7,108.5,4.0,No,"D. Cowens (8-15), B. Winters (13-46)","A. Jamison ,6.4",-5.700000000000003,20.992
546,2000-01,NBA,Golden State Warriors,17,65,0.207,7th of 7,-8.11,94.1,2.8,97.8,-5.2,107.4,4.4,No,D. Cowens (17-65),"A. Jamison ,6.7",-9.600000000000009,16.974
547,1999-00,NBA,Golden State Warriors,19,63,0.232,6th of 7,-7.63,95.4,2.3,99.8,-4.3,108.4,4.3,No,"P. Carlesimo (6-21), G. St. Jean (13-42)","D. Marshall ,3.8",-8.600000000000009,19.024
548,1998-99,NBA,Golden State Warriors,21,29,0.42,6th of 7,-2.63,88.9,0.0,98.4,-3.8,101.1,-1.1,No,P. Carlesimo (21-29),"D. Marshall ,3.0",-2.6999999999999886,34.44
549,1997-98,NBA,Golden State Warriors,19,63,0.232,6th of 7,-9.2,91.4,1.1,95.8,-9.2,105.7,0.7,No,P. Carlesimo (19-63),"D. Marshall ,4.2",-9.900000000000006,19.024
550,1996-97,NBA,Golden State Warriors,30,52,0.366,7th of 7,-4.9,91.9,1.8,107.2,0.5,112.2,5.5,No,R. Adelman (30-52),"L. Sprewell ,8.1",-5.0,30.012
551,1995-96,NBA,Golden State Warriors,36,46,0.439,6th of 7,-1.42,93.4,1.6,108.4,0.8,109.9,2.3,No,R. Adelman (36-46),"B. Armstrong ,7.0",-1.5,35.998
552,1994-95,NBA,Golden State Warriors,26,56,0.317,6th of 7,-4.9,97.9,5.0,106.7,-1.6,112.2,3.9,No,"D. Nelson (14-31), B. Lanier (12-25)","T. Hardaway ,5.1",-5.5,25.994
553,1993-94,NBA,Golden State Warriors*,50,32,0.61,3rd of 7,1.76,99.1,4.0,108.3,2.0,106.5,0.2,Lost W. Conf. 1st Rnd.,D. Nelson (50-32),"L. Sprewell ,8.0",1.7999999999999972,50.019999999999996
554,1992-93,NBA,Golden State Warriors,34,48,0.415,6th of 7,-0.94,99.5,2.7,109.2,1.2,110.2,2.2,No,D. Nelson (34-48),"T. Hardaway ,7.5",-1.0,34.03
555,1991-92,NBA,Golden State Warriors*,55,27,0.671,2nd of 7,3.77,103.4,6.8,113.6,5.4,109.9,1.7,Lost W. Conf. 1st Rnd.,D. Nelson (55-27),"C. Mullin ,10.8",3.6999999999999886,55.022000000000006
556,1990-91,NBA,Golden State Warriors*,44,38,0.537,4th of 7,1.72,103.6,5.8,111.9,4.0,110.3,2.4,Lost W. Conf. Semis,D. Nelson (44-38),"C. Mullin ,12.2",1.6000000000000085,44.034000000000006
557,1989-90,NBA,Golden State Warriors,37,45,0.451,5th of 7,-2.55,105.9,7.6,109.6,1.5,112.6,4.5,No,D. Nelson (37-45),"C. Mullin ,10.2",-3.0,36.982
558,1988-89,NBA,Golden State Warriors*,43,39,0.524,4th of 7,-0.59,107.3,6.7,107.4,-0.4,107.7,-0.1,Lost W. Conf. Semis,D. Nelson (43-39),"C. Mullin ,10.6",-0.29999999999999716,42.968
559,1987-88,NBA,Golden State Warriors,20,62,0.244,5th of 6,-8.38,101.6,2.0,104.7,-3.3,112.9,4.9,No,"G. Karl (16-48), E. Gregory (4-14)","R. Higgins ,5.7",-8.200000000000003,20.008
560,1986-87,NBA,Golden State Warriors*,42,40,0.512,3rd of 6,-2.54,101.7,0.9,108.9,0.6,111.2,2.9,Lost W. Conf. Semis,G. Karl (42-40),"S. Floyd ,10.0",-2.299999999999997,41.984
561,1985-86,NBA,Golden State Warriors,30,52,0.366,6th of 6,-3.59,104.2,2.1,108.3,1.1,111.6,4.4,No,J. Bach (30-52),"S. Floyd ,7.5",-3.299999999999997,30.012
562,1984-85,NBA,Golden State Warriors,22,60,0.268,6th of 6,-7.21,103.2,1.1,106.0,-1.9,113.0,5.1,No,J. Bach (22-60),"P. Short ,6.2",-7.0,21.976000000000003
563,1983-84,NBA,Golden State Warriors,37,45,0.451,5th of 6,-3.35,103.3,1.9,105.5,-2.1,108.8,1.2,No,J. Bach (37-45),"P. Short ,6.0",-3.299999999999997,36.982
564,1982-83,NBA,Golden State Warriors,30,52,0.366,5th of 6,-3.48,104.0,0.9,103.9,-0.8,107.4,2.7,No,A. Attles (30-52),"J. Carroll ,7.0",-3.5,30.012
565,1981-82,NBA,Golden State Warriors,45,37,0.549,4th of 6,0.8,101.4,0.5,108.8,1.9,107.7,0.8,No,A. Attles (45-37),"B. King ,8.7",1.0999999999999943,45.018
566,1980-81,NBA,Golden State Warriors,39,43,0.476,4th of 6,-1.41,101.0,-0.8,108.5,3.0,109.7,4.2,No,A. Attles (39-43),"B. King ,9.1",-1.2000000000000028,39.032
567,1979-80,NBA,Golden State Warriors,24,58,0.293,6th of 6,-4.2,100.5,-2.6,102.0,-3.3,106.3,1.0,No,"A. Attles (18-43), J. Bach (6-15)","S. Parker ,6.8",-4.299999999999997,24.026
568,1978-79,NBA,Golden State Warriors,38,44,0.463,6th of 6,0.46,102.2,-3.6,102.4,-1.4,102.0,-1.8,No,A. Attles (38-44),"J. Lucas ,7.9",0.4000000000000057,37.966
569,1977-78,NBA,Golden State Warriors,43,39,0.524,5th of 5,0.41,106.0,-0.7,99.6,-1.3,99.3,-1.6,No,A. Attles (43-39),"R. Barry ,9.7",0.29999999999999716,42.968
570,1976-77,NBA,Golden State Warriors*,46,36,0.561,3rd of 5,3.1,107.8,1.3,102.4,2.9,99.5,0.0,Lost W. Conf. Semis,A. Attles (46-36),"R. Barry ,8.4",2.9000000000000057,46.002
571,1975-76,NBA,Golden State Warriors*,59,23,0.72,1st of 5,6.23,108.3,2.8,100.6,2.3,94.5,-3.8,Lost W. Conf. Finals,A. Attles (59-23),"R. Barry ,9.6",6.099999999999994,59.04
572,1974-75,NBA,Golden State Warriors*,48,34,0.585,1st of 5,2.86,107.6,3.1,100.4,2.7,97.3,-0.4,Won Finals,A. Attles (48-34),"R. Barry ,12.7",3.1000000000000085,47.97
573,1973-74,NBA,Golden State Warriors,44,38,0.537,2nd of 5,2.42,108.9,1.1,100.8,3.1,98.4,0.7,No,A. Attles (44-38),"R. Barry ,10.4",2.3999999999999915,44.034000000000006
574,1972-73,NBA,Golden State Warriors*,47,35,0.573,2nd of 5,3.12,112.2,1.5,96.8,0.0,94.0,-2.8,Lost W. Conf. Finals,A. Attles (47-35),"R. Barry ,10.2",2.799999999999997,46.986
575,1971-72,NBA,Golden State Warriors*,51,31,0.622,2nd of 5,0.92,113.0,1.0,95.6,-2.3,94.9,-3.0,Lost W. Conf. Semis,A. Attles (51-31),"J. Mullins ,9.9",0.6999999999999886,51.004
576,1970-71,NBA,San Francisco Warriors*,41,41,0.5,2nd of 5,-0.83,113.5,-1.6,94.2,-3.0,95.5,-1.7,Lost W. Conf. Semis,A. Attles (41-41),"J. Lucas ,10.5",-1.2999999999999972,41.0
577,1969-70,NBA,San Francisco Warriors,30,52,0.366,6th of 7,-4.15,116.3,-0.8,94.8,-4.2,98.6,-0.4,No,"G. Lee (22-30), A. Attles (8-22)","J. Lucas ,7.6",-3.799999999999997,30.012
578,1968-69,NBA,San Francisco Warriors*,41,41,0.5,3rd of 7,-1.53,117.1,0.2,92.2,-3.3,93.5,-2.0,Lost W. Div. Semis,G. Lee (41-41),"J. Mullins ,10.0",-1.2999999999999972,41.0
579,1967-68,NBA,San Francisco Warriors*,43,39,0.524,3rd of 6,-0.66,123.6,3.8,94.1,-2.7,94.6,-2.2,Lost W. Div. Finals,B. Sharman (43-39),"R. LaRusso ,8.6",-0.5,42.968
580,1966-67,NBA,San Francisco Warriors*,44,37,0.543,1st of 5,2.58,127.4,5.8,95.3,-0.8,93.1,-3.0,Lost Finals,B. Sharman (44-37),"R. Barry ,14.4",2.200000000000003,44.526
581,1965-66,NBA,San Francisco Warriors,35,45,0.438,4th of 5,-2.36,124.6,3.2,92.6,-2.3,94.8,-0.1,No,A. Hannum (35-45),"R. Barry ,10.4",-2.200000000000003,35.916
582,1964-65,NBA,San Francisco Warriors,17,63,0.213,5th of 5,-5.49,119.7,2.4,87.7,-5.9,92.8,-0.8,No,A. Hannum (17-63),"W. Chamberlain ,7.5",-5.099999999999994,17.466
583,1963-64,NBA,San Francisco Warriors*,48,32,0.6,1st of 5,4.41,115.1,1.9,93.0,-1.6,88.6,-6.0,Lost Finals,A. Hannum (48-32),"W. Chamberlain ,25.0",4.400000000000006,49.199999999999996
